Style,Exterior Color,Interior Color,MPG,Engine,Drive Type,Fuel Type,Transmission,accidents,owners,year,brand,model,price,mileage,Cab Type,Bed Length,Range
Sedan,Slate Metallic,Steel Gray,28 cty / 36 hwy,1.8L Inline-4 Gas,FWD,Gas,Automatic,0,3,2017,Toyota,Corolla,"$17,000 ",72034,,,
Sedan,Midnight Black Metallic,Black/Red,22 cty / 31 hwy,3.5L V-6 Gas,FWD,Gas,Automatic,0,1,2022,Toyota,Camry,"$37,899 ",12790,,,
Sedan,Classic Silver Metallic,Black,28 cty / 36 hwy,1.8L Inline-4 Gas,FWD,Gas,Automatic,1,2,2017,Toyota,Corolla,"$10,999 ",154369,,,
Sedan,White,Moonstone,30 cty / 38 hwy,1.8L Inline-4 Gas,FWD,Gas,Automatic,0,2,2022,Toyota,Corolla,"$22,495 ",24951,,,
Sedan,Classic Silver Metallic,Black,30 cty / 38 hwy,1.8L Inline-4 Gas,FWD,Gas,Automatic,0,1,2020,Toyota,Corolla,"$19,599 ",61127,,,
Sedan,Super White,Black,28 cty / 39 hwy,2.5L Inline-4 Gas,FWD,Gas,Automatic,0,1,2020,Toyota,Camry,"$26,915 ",18729,,,
Pickup Truck,Magnetic Gray Metallic,Cement,20 cty / 23 hwy,2.7L Inline-4 Gas,RWD,Gas,Automatic,0,1,2021,Toyota,Tacoma,"$29,470 ",44831,Crew Cab,Short Bed,
Pickup Truck,White,Black,18 cty / 22 hwy,3.5L V-6 Gas,4WD,Gas,Automatic,0,1,2021,Toyota,Tacoma,"$37,330 ",35293,Crew Cab,Short Bed,
Pickup Truck,Super White,"Cement Gray, Cloth",20 cty / 23 hwy,2.7L Inline-4 Gas,RWD,Gas,Automatic,0,1,2018,Toyota,Tacoma,"$17,900 ",125799,Extended Cab,Standard Bed,
Sedan,Blue Crush Metallic,Black,31 cty / 40 hwy,2.0L Inline-4 Gas,FWD,Gas,Automatic,0,1,2020,Toyota,Corolla,"$23,000 ",14068,,,
Sedan,Blue,Gray,29 cty / 38 hwy,1.8L Inline-4 Gas,FWD,Gas,Automatic,1,1,2014,Toyota,Corolla,"$10,495 ",137470,,,
Pickup Truck,Magnetic Gray Metallic,Cement,18 cty / 22 hwy,3.5L V-6 Gas,4WD,Gas,Automatic,0,1,2021,Toyota,Tacoma,"$40,983 ",19529,Crew Cab,Short Bed,
Hatchback,Classic Silver Metallic,Black,54 cty / 50 hwy,1.8L Inline-4 Hybrid,FWD,Hybrid,Automatic,0,1,2021,Toyota,Prius,"$23,985 ",35977,,,
Minivan,Silver,Black,18 cty / 24 hwy,3.5L V-6 Gas,FWD,Gas,Automatic,0,0,2011,Toyota,Sienna,"$17,500 ",117010,,,
Sedan,Super White,Black,30 cty / 38 hwy,1.8L Inline-4 Gas,FWD,Gas,Automatic,0,2,2022,Toyota,Corolla,"$18,990 ",22901,,,
SUV,Moon Dust,Gray,21 cty / 29 hwy,3.5L V-6 Gas,FWD,Gas,Automatic,0,1,2020,Toyota,Highlander,"$35,684 ",38985,,,
Sedan,Super White,Black,28 cty / 39 hwy,2.5L Inline-4 Gas,FWD,Gas,Automatic,0,2,2018,Toyota,Camry,"$20,299 ",63090,,,
SUV,Blizzard Pearl/Midnight Black Metallic,Black,41 cty / 38 hwy,2.5L Inline-4 Hybrid,AWD,Hybrid,Automatic,0,1,2021,Toyota,RAV4,"$38,865 ",55228,,,
Hatchback,Classic Silver Metallic,Black,,1.8L Inline-4 Plug-In Hybrid,FWD,Plug-In Hybrid,Automatic,0,1,2021,Toyota,Prius Prime,"$30,991 ",36615,,,
SUV,Midnight Black Metallic,Nutmeg,27 cty / 34 hwy,2.5L Inline-4 Gas,AWD,Gas,Automatic,0,1,2020,Toyota,RAV4,"$28,799 ",25765,,,
SUV,Super White,Nutmeg,27 cty / 34 hwy,2.5L Inline-4 Gas,AWD,Gas,Automatic,0,1,2019,Toyota,RAV4,"$27,990 ",44726,,,
Sedan,Celestite,Light Gray,30 cty / 38 hwy,1.8L Inline-4 Gas,FWD,Gas,Automatic,1,1,2022,Toyota,Corolla,"$20,000 ",2715,,,
Sedan,Predawn Gray Mica,Black,28 cty / 39 hwy,2.5L Inline-4 Gas,FWD,Gas,Automatic,0,2,2018,Toyota,Camry,"$20,500 ",95820,,,
SUV,Midnight Black Metallic,Sand Beige,17 cty / 20 hwy,4.0L V-6 Gas,4WD,Gas,Automatic,0,2,2019,Toyota,4Runner,"$33,500 ",121939,,,
Pickup Truck,Barcelona Red Metallic,Cement Gray,18 cty / 22 hwy,3.5L V-6 Gas,4WD,Gas,Automatic,0,3,2019,Toyota,Tacoma,"$33,998 ",42401,Extended Cab,Standard Bed,
SUV,Super White,Black/Graphite,16 cty / 19 hwy,4.0L V-6 Gas,4WD,Gas,Automatic,0,1,2022,Toyota,4Runner,"$45,777 ",16404,,,
SUV,Super White,Black,23 cty / 30 hwy,2.5L Inline-4 Gas,FWD,Gas,Automatic,0,1,2018,Toyota,RAV4,"$21,500 ",78332,,,
SUV,Magnetic Gray Metallic,Black,23 cty / 30 hwy,2.5L Inline-4 Gas,FWD,Gas,Automatic,0,2,2017,Toyota,RAV4,"$17,998 ",115841,,,
Sedan,White,Gray,21 cty / 31 hwy,2.4L Inline-4 Gas,FWD,Gas,Automatic,3,3,2009,Toyota,Camry,"$6,490 ",200092,,,
Sedan,Celestite,Black,30 cty / 38 hwy,1.8L Inline-4 Gas,FWD,Gas,Automatic,0,1,2021,Toyota,Corolla,"$22,700 ",61647,,,
Pickup Truck,Gray,Cement Gray,17 cty / 20 hwy,3.5L V-6 Gas,4WD,Gas,Manual,0,2,2019,Toyota,Tacoma,"$37,998 ",29491,Crew Cab,Short Bed,
SUV,Silver Sky Metallic,Black,27 cty / 34 hwy,2.5L Inline-4 Gas,FWD,Gas,Automatic,1,1,2019,Toyota,RAV4,"$28,993 ",33911,,,
SUV,Magnetic Gray Metallic,Black,22 cty / 28 hwy,2.5L Inline-4 Gas,AWD,Gas,Automatic,2,2,2018,Toyota,RAV4,"$21,229 ",43343,,,
SUV,Silver Sky Metallic,Black,27 cty / 35 hwy,2.5L Inline-4 Gas,FWD,Gas,Automatic,0,1,2021,Toyota,RAV4,"$27,544 ",52231,,,
Sedan,Predawn Gray Mica,Black,25 cty / 35 hwy,2.5L Inline-4 Gas,FWD,Gas,Automatic,0,3,2016,Toyota,Camry,"$16,998 ",76977,,,
Minivan,Mask,Light Gray,18 cty / 24 hwy,3.5L V-6 Gas,FWD,Gas,Automatic,2,2,2011,Toyota,Sienna,"$6,991 ",219157,,,
Pickup Truck,Magnetic Gray Metallic,Cement,18 cty / 22 hwy,3.5L V-6 Gas,4WD,Gas,Automatic,0,1,2021,Toyota,Tacoma,"$39,900 ",44316,Crew Cab,Short Bed,
Sedan,Blue,Gray Cloth,28 cty / 36 hwy,1.8L Inline-4 Gas,FWD,Gas,Automatic,1,2,2018,Toyota,Corolla,"$15,599 ",73584,,,
Sedan,Red,Black,28 cty / 36 hwy,1.8L Inline-4 Gas,FWD,Gas,Automatic,1,2,2017,Toyota,Corolla,"$11,899 ",80035,,,
Sedan,Black,Black,28 cty / 36 hwy,1.8L Inline-4 Gas,FWD,Gas,Automatic,0,2,2018,Toyota,Corolla,"$15,999 ",92470,,,
SUV,Magnetic Gray Metallic W/Midnight Black Roof,Black,41 cty / 38 hwy,2.5L Inline-4 Hybrid,AWD,Hybrid,Automatic,0,1,2020,Toyota,RAV4,"$35,990 ",38135,,,
Pickup Truck,Barcelona Red Metallic,Cement Gray,20 cty / 23 hwy,2.7L Inline-4 Gas,RWD,Gas,Automatic,0,2,2019,Toyota,Tacoma,"$29,998 ",30572,Crew Cab,Short Bed,
Sedan,Super White,Black,28 cty / 35 hwy,1.8L Inline-4 Gas,FWD,Gas,Automatic,0,1,2019,Toyota,Corolla,"$22,000 ",37865,,,
Sedan,Midnight Black Metallic,Cockpit Red,27 cty / 38 hwy,2.5L Inline-4 Gas,FWD,Gas,Automatic,0,1,2020,Toyota,Camry,"$32,491 ",14638,,,
Sedan,Gray,Black,25 cty / 35 hwy,2.5L Inline-4 Gas,FWD,Gas,Automatic,0,2,2012,Toyota,Camry,"$8,995 ",170207,,,
Sedan,Gray,Light Gray,30 cty / 38 hwy,1.8L Inline-4 Gas,FWD,Gas,Automatic,0,1,2021,Toyota,Corolla,"$21,237 ",45922,,,
Sedan,Barcelona Red Metallic,Black,28 cty / 36 hwy,1.8L Inline-4 Gas,FWD,Gas,Automatic,1,2,2019,Toyota,Corolla,"$14,991 ",89211,,,
SUV,Ruby Flare Pearl,Black,27 cty / 35 hwy,2.5L Inline-4 Gas,FWD,Gas,Automatic,0,1,2020,Toyota,RAV4,"$34,998 ",18577,,,
Pickup Truck,Blazing Blue Pearl,Graphite W/Gun Metal,18 cty / 23 hwy,3.5L V-6 Gas,4WD,Gas,Automatic,0,1,2016,Toyota,Tacoma,"$31,481 ",61850,Extended Cab,Short Bed,
SUV,Wind Chill Pearl,Graphite,21 cty / 29 hwy,3.5L V-6 Gas,FWD,Gas,Automatic,0,1,2022,Toyota,Highlander,"$40,539 ",22114,,,
SUV,Silver Sky Metallic,Black,27 cty / 33 hwy,2.5L Inline-4 Gas,AWD,Gas,Automatic,0,1,2021,Toyota,RAV4,"$27,300 ",72125,,,
SUV,Silver Sky Metallic,Unknown,26 cty / 35 hwy,2.5L Inline-4 Gas,FWD,Gas,Automatic,0,1,2019,Toyota,RAV4,"$33,192 ",32213,,,
Minivan,Predawn Gray Mica,Light Gray Leather Interior,18 cty / 25 hwy,3.5L V-6 Gas,FWD,Gas,Automatic,0,3,2013,Toyota,Sienna,"$17,500 ",103282,,,
SUV,Midnight Black Metallic,Black,20 cty / 27 hwy,3.5L V-6 Gas,AWD,Gas,Automatic,0,1,2022,Toyota,Highlander,"$44,987 ",10720,,,
Sedan,Midnight Black Metallic,Ash,51 cty / 53 hwy,2.5L Inline-4 Hybrid,FWD,Hybrid,Automatic,0,1,2019,Toyota,Camry,"$21,500 ",86581,,,
SUV,Ruby Flare Pearl,Black,25 cty / 33 hwy,2.5L Inline-4 Gas,AWD,Gas,Automatic,0,2,2020,Toyota,RAV4,"$29,495 ",45345,,,
Hatchback,Magnetic Gray Metallic,Black,,1.8L Inline-4 Plug-In Hybrid,FWD,Plug-In Hybrid,Automatic,0,1,2021,Toyota,Prius Prime,"$30,677 ",13498,,,
Sedan,Black Sand Pearl,Light Gray,30 cty / 38 hwy,1.8L Inline-4 Gas,FWD,Gas,Automatic,1,1,2022,Toyota,Corolla,"$20,295 ",21755,,,
Sedan,Classic Silver Metallic,Black,30 cty / 38 hwy,1.8L Inline-4 Gas,FWD,Gas,Automatic,0,2,2021,Toyota,Corolla,"$20,901 ",43752,,,
Sedan,Galactic Aqua Mica,Black,28 cty / 39 hwy,2.5L Inline-4 Gas,FWD,Gas,Automatic,0,2,2019,Toyota,Camry,"$22,699 ",67180,,,
SUV,Super White,Black,28 cty / 35 hwy,2.5L Inline-4 Gas,FWD,Gas,Automatic,0,1,2020,Toyota,RAV4,"$26,487 ",62681,,,
Sedan,Red,Grey,51 cty / 48 hwy,1.8L Inline-4 Hybrid,FWD,Hybrid,Automatic,0,3,2010,Toyota,Prius,"$10,996 ",114064,,,
Pickup Truck,Magnetic Gray Metallic,Graphite,13 cty / 17 hwy,5.7L V-8 Gas,4WD,Gas,Automatic,0,1,2021,Toyota,Tundra,"$43,729 ",60179,Crew Cab,Short Bed,
Sedan,Barcelona Red Metallic,Black,28 cty / 36 hwy,1.8L Inline-4 Gas,FWD,Gas,Automatic,0,1,2019,Toyota,Corolla,"$19,998 ",34901,,,
Sedan,Unknown,Unknown,30 cty / 38 hwy,1.8L Inline-4 Gas,FWD,Gas,Automatic,0,3,2020,Toyota,Corolla,"$19,999 ",44291,,,
Sedan,Brown Sugar Metallic,Ivory,29 cty / 38 hwy,1.8L Inline-4 Gas,FWD,Gas,Automatic,0,2,2016,Toyota,Corolla,"$16,997 ",73563,,,
Hatchback,Titanium Glow,Unknown,,1.8L Inline-4 Plug-In Hybrid,FWD,Plug-In Hybrid,Automatic,0,1,2022,Toyota,Prius Prime,"$31,879 ",17547,,,
Sedan,White,Beige,51 cty / 48 hwy,1.8L Inline-4 Hybrid,FWD,Hybrid,Automatic,0,3,2012,Toyota,Prius,"$6,995 ",203553,,,
Sedan,Blueprint,Light Gray,30 cty / 38 hwy,1.8L Inline-4 Gas,FWD,Gas,Automatic,0,1,2020,Toyota,Corolla,"$22,276 ",44599,,,
Pickup Truck,Silver,Black,13 cty / 17 hwy,5.7L V-8 Gas,4WD,Gas,Automatic,0,1,2020,Toyota,Tundra,"$42,991 ",64421,Crew Cab,Short Bed,
Sedan,Black Sand Pearl,Black,30 cty / 38 hwy,1.8L Inline-4 Gas,FWD,Gas,Automatic,0,1,2020,Toyota,Corolla,"$17,895 ",72195,,,
Sedan,Ice Edge,Black,28 cty / 39 hwy,2.5L Inline-4 Gas,FWD,Gas,Automatic,0,1,2023,Toyota,Camry,"$28,990 ",7229,,,
SUV,Super White,Silver,21 cty / 27 hwy,2.4L Inline-4 Gas,FWD,Gas,Automatic,1,1,2008,Toyota,RAV4,"$8,900 ",139510,,,
Hatchback,Super White,Black,,1.8L Inline-4 Plug-In Hybrid,FWD,Plug-In Hybrid,Automatic,0,1,2021,Toyota,Prius Prime,"$29,688 ",51382,,,
SUV,Silver Sky Metallic,Black,27 cty / 34 hwy,2.5L Inline-4 Gas,AWD,Gas,Automatic,0,1,2021,Toyota,RAV4,"$30,469 ",52542,,,
Sedan,Midnight Black Metallic,Black,51 cty / 53 hwy,2.5L Inline-4 Hybrid,FWD,Hybrid,Automatic,2,1,2021,Toyota,Camry,"$26,900 ",58131,,,
Sedan,Super White,Ash,28 cty / 39 hwy,2.5L Inline-4 Gas,FWD,Gas,Automatic,0,2,2020,Toyota,Camry,"$24,789 ",62083,,,
SUV,Super White,Black,27 cty / 35 hwy,2.5L Inline-4 Gas,FWD,Gas,Automatic,0,1,2020,Toyota,RAV4,"$27,992 ",40870,,,
Sedan,Blizzard Pearl,Unknown,19 cty / 28 hwy,3.5L V-6 Gas,FWD,Gas,Automatic,0,1,2008,Toyota,Avalon,"$10,164 ",99050,,,
Minivan,Predawn Gray Mica,Gray,18 cty / 25 hwy,3.5L V-6 Gas,FWD,Gas,Automatic,0,2,2015,Toyota,Sienna,"$24,998 ",80147,,,
Pickup Truck,Magnetic Gray Metallic,Black,18 cty / 22 hwy,3.5L V-6 Gas,4WD,Gas,Automatic,0,1,2021,Toyota,Tacoma,"$48,988 ",30086,Crew Cab,Short Bed,
Sedan,Midnight Black Metallic,Gray,28 cty / 39 hwy,2.5L Inline-4 Gas,FWD,Gas,Automatic,0,1,2020,Toyota,Camry,"$24,700 ",60160,,,
Sedan,Midnight Black Metallic,Charcoal,28 cty / 39 hwy,2.5L Inline-4 Gas,FWD,Gas,Automatic,1,1,2020,Toyota,Camry,"$23,951 ",68500,,,
Minivan,Dark Green,Dark Charcoal,18 cty / 24 hwy,3.5L V-6 Gas,FWD,Gas,Automatic,1,4,2012,Toyota,Sienna,"$12,995 ",106234,,,
SUV,Ruby Flare Pearl,Black,35 cty / 35 hwy,2.5L Inline-4 Hybrid,AWD,Hybrid,Automatic,0,1,2021,Toyota,Highlander,"$38,871 ",30525,,,
Pickup Truck,Super White,Cement,18 cty / 22 hwy,3.5L V-6 Gas,4WD,Gas,Automatic,0,1,2020,Toyota,Tacoma,"$33,988 ",79763,Crew Cab,Short Bed,
SUV,Super White,Black,26 cty / 35 hwy,2.5L Inline-4 Gas,FWD,Gas,Automatic,0,1,2019,Toyota,RAV4,"$28,409 ",15993,,,
Sedan,Unknown,Unknown,27 cty / 34 hwy,1.8L Inline-4 Gas,FWD,Gas,Manual,0,2,2013,Toyota,Corolla,"$7,995 ",148991,,,
Sedan,Celestial Silver Metallic,Ash,28 cty / 39 hwy,2.5L Inline-4 Gas,FWD,Gas,Automatic,0,1,2022,Toyota,Camry,"$28,558 ",20554,,,
SUV,Midnight Black Metallic,Black,25 cty / 33 hwy,2.5L Inline-4 Gas,AWD,Gas,Automatic,1,1,2021,Toyota,RAV4,"$29,422 ",67117,,,
Sedan,White,Beg,51 cty / 48 hwy,1.8L Inline-4 Hybrid,FWD,Hybrid,Automatic,0,2,2011,Toyota,Prius,"$8,800 ",143377,,,
SUV,Midnight Black Metallic,Black,27 cty / 34 hwy,2.5L Inline-4 Gas,AWD,Gas,Automatic,0,1,2020,Toyota,RAV4,"$27,995 ",25605,,,
Pickup Truck,Super White,Black,13 cty / 17 hwy,5.7L V-8 Gas,4WD,Gas,Automatic,0,1,2021,Toyota,Tundra,"$38,994 ",44701,Crew Cab,Short Bed,
Pickup Truck,Super White,Black/Gun Metal,18 cty / 22 hwy,3.5L V-6 Gas,4WD,Gas,Automatic,0,1,2021,Toyota,Tacoma,"$43,693 ",15833,Crew Cab,Short Bed,
Pickup Truck,Midnight Black Metallic,Black W/Caramel Accent Stitching,20 cty / 23 hwy,2.7L Inline-4 Gas,RWD,Gas,Automatic,0,1,2020,Toyota,Tacoma,"$30,500 ",68962,Crew Cab,Short Bed,
Sedan,White,Black,28 cty / 39 hwy,2.5L Inline-4 Gas,FWD,Gas,Automatic,0,1,2022,Toyota,Camry,"$24,999 ",34341,,,
Sedan,Celestite,Black,53 cty / 52 hwy,1.8L Inline-4 Hybrid,FWD,Hybrid,Automatic,0,1,2022,Toyota,Corolla,"$26,884 ",2513,,,
Sedan,Gray,Black Mixed Media Fabric,28 cty / 35 hwy,1.8L Inline-4 Gas,FWD,Gas,Automatic,1,3,2017,Toyota,Corolla,"$13,995 ",102253,,,
Pickup Truck,Midnight Black Metallic,Cement,18 cty / 22 hwy,3.5L V-6 Gas,4WD,Gas,Automatic,0,1,2020,Toyota,Tacoma,"$36,947 ",13668,Crew Cab,Short Bed,
SUV,Midnight Black Metallic,Black/Graphite,16 cty / 19 hwy,4.0L V-6 Gas,RWD,Gas,Automatic,0,1,2022,Toyota,4Runner,"$38,988 ",29478,,,
Sedan,Classic Silver Metallic,Black,30 cty / 38 hwy,1.8L Inline-4 Gas,FWD,Gas,Automatic,1,2,2020,Toyota,Corolla,"$19,996 ",73227,,,
Convertible,White,Black,20 cty / 29 hwy,3.3L V-6 Gas,FWD,Gas,Automatic,0,2,2007,Toyota,Camry Solara,"$9,483 ",124876,,,
SUV,Classic Silver Metallic,Ash,24 cty / 31 hwy,2.5L Inline-4 Gas,FWD,Gas,Automatic,0,1,2014,Toyota,RAV4,"$17,824 ",60217,,,
SUV,Magnetic Gray Metallic,Limited,22 cty / 28 hwy,2.5L Inline-4 Gas,AWD,Gas,Automatic,0,1,2018,Toyota,RAV4,"$27,854 ",30856,,,
Sedan,Super White W/Black Sand Pearl Roof,Black,31 cty / 40 hwy,2.0L Inline-4 Gas,FWD,Gas,Automatic,0,1,2021,Toyota,Corolla,"$24,591 ",15528,,,
Sedan,Blue Streak Metallic,Macadamia,28 cty / 39 hwy,2.5L Inline-4 Gas,FWD,Gas,Automatic,0,1,2020,Toyota,Camry,"$24,764 ",20357,,,
SUV,Blizzard Pearl,Black,41 cty / 38 hwy,2.5L Inline-4 Hybrid,AWD,Hybrid,Automatic,0,1,2021,Toyota,RAV4,"$39,000 ",30102,,,
Sedan,Predawn Gray Mica,Black,27 cty / 38 hwy,2.5L Inline-4 Gas,FWD,Gas,Automatic,0,1,2021,Toyota,Camry,"$30,998 ",42056,,,
SUV,Ruby Flare Pearl,Mocha,25 cty / 33 hwy,2.5L Inline-4 Gas,AWD,Gas,Automatic,0,1,2019,Toyota,RAV4,"$34,432 ",33738,,,
Sedan,Unknown,Black,30 cty / 38 hwy,1.8L Inline-4 Gas,FWD,Gas,Automatic,1,1,2021,Toyota,Corolla,"$22,379 ",36102,,,
SUV,Magnetic Gray Metallic,Black,22 cty / 28 hwy,2.5L Inline-4 Gas,AWD,Gas,Automatic,1,1,2018,Toyota,RAV4,"$22,471 ",60635,,,
SUV,Blue Flame,Black,28 cty / 35 hwy,2.5L Inline-4 Gas,FWD,Gas,Automatic,0,1,2021,Toyota,RAV4,"$31,291 ",37436,,,
Pickup Truck,Magnetic Gray Metallic,Cement,19 cty / 24 hwy,3.5L V-6 Gas,RWD,Gas,Automatic,0,1,2021,Toyota,Tacoma,"$34,991 ",27639,Crew Cab,Short Bed,
SUV,Silver Sky Metallic,Black,25 cty / 33 hwy,2.5L Inline-4 Gas,AWD,Gas,Automatic,0,1,2019,Toyota,RAV4,"$28,999 ",24212,,,
Sedan,Super White,Black,25 cty / 35 hwy,2.5L Inline-4 Gas,FWD,Gas,Automatic,0,2,2015,Toyota,Camry,"$9,450 ",183540,,,
Pickup Truck,Midnight Black Metallic,Cement,18 cty / 22 hwy,3.5L V-6 Gas,4WD,Gas,Automatic,0,1,2021,Toyota,Tacoma,"$40,995 ",27589,Crew Cab,Short Bed,
SUV,Gray,Gray,18 cty / 24 hwy,3.5L V-6 Gas,FWD,Gas,Automatic,1,5,2012,Toyota,Highlander,"$10,900 ",173222,,,
SUV,Silver Sky Metallic,Black,27 cty / 35 hwy,2.5L Inline-4 Gas,FWD,Gas,Automatic,0,1,2021,Toyota,RAV4,"$26,706 ",47967,,,
Sedan,Wind Chill Pearl,Cockpit Red,28 cty / 39 hwy,2.5L Inline-4 Gas,FWD,Gas,Automatic,1,1,2019,Toyota,Camry,"$26,000 ",65649,,,
SUV,Super White,Black,23 cty / 30 hwy,2.5L Inline-4 Gas,FWD,Gas,Automatic,0,1,2018,Toyota,RAV4,"$18,995 ",134564,,,
SUV,Blueprint,Black,35 cty / 34 hwy,2.5L Inline-4 Hybrid,AWD,Hybrid,Automatic,0,1,2022,Toyota,Highlander,"$52,951 ",27556,,,
Sedan,Supersonic Red,Black,28 cty / 39 hwy,2.5L Inline-4 Gas,FWD,Gas,Automatic,0,1,2021,Toyota,Camry,"$22,944 ",60765,,,
Sedan,Classic Silver Metallic,Ash,22 cty / 32 hwy,2.5L Inline-4 Gas,FWD,Gas,Automatic,1,4,2011,Toyota,Camry,"$8,990 ",151185,,,
Sedan,Barcelona Red Metallic,Moonstone,31 cty / 40 hwy,2.0L Inline-4 Gas,FWD,Gas,Automatic,0,1,2021,Toyota,Corolla,"$25,900 ",19948,,,
SUV,Midnight Black Metallic,Nutmeg,25 cty / 33 hwy,2.5L Inline-4 Gas,AWD,Gas,Automatic,0,1,2019,Toyota,RAV4,"$37,183 ",12241,,,
Sedan,Classic Silver Metallic,Black,30 cty / 38 hwy,1.8L Inline-4 Gas,FWD,Gas,Automatic,0,1,2022,Toyota,Corolla,"$22,995 ",35935,,,
Sedan,Classic Silver Metallic,Black,30 cty / 38 hwy,1.8L Inline-4 Gas,FWD,Gas,Automatic,0,1,2022,Toyota,Corolla,"$22,995 ",35935,,,
Hatchback,Gray,Unknown,53 cty / 46 hwy,1.5L Inline-4 Hybrid,FWD,Hybrid,Automatic,0,4,2014,Toyota,Prius c,"$14,295 ",86090,,,
SUV,Blizzard Pearl,Almond,20 cty / 26 hwy,3.5L V-6 Gas,AWD,Gas,Automatic,0,1,2018,Toyota,Highlander,"$31,445 ",67344,,,
Sedan,White,Gray,28 cty / 39 hwy,2.5L Inline-4 Gas,FWD,Gas,Automatic,0,1,2022,Toyota,Camry,"$25,700 ",37089,,,
Hatchback,Classic Silver Metallic,Dark Gray,51 cty / 49 hwy,1.8L Inline-4 Hybrid,FWD,Hybrid,Automatic,0,2,2013,Toyota,Prius,"$16,995 ",79945,,,
Sedan,Red,Gray,26 cty / 34 hwy,1.8L Inline-4 Gas,FWD,Gas,Automatic,0,1,2011,Toyota,Corolla,"$9,495 ",114910,,,
Sedan,Super White,Gray,28 cty / 39 hwy,2.5L Inline-4 Gas,FWD,Gas,Automatic,1,2,2018,Toyota,Camry,"$23,998 ",41584,,,
SUV,Black,Xle,22 cty / 28 hwy,2.5L Inline-4 Gas,AWD,Gas,Automatic,0,2,2018,Toyota,RAV4,"$21,594 ",86851,,,
Sedan,Blue,Gray,25 cty / 35 hwy,2.5L Inline-4 Gas,FWD,Gas,Automatic,1,1,2013,Toyota,Camry,"$13,598 ",92000,,,
Sedan,Unknown,Unknown,30 cty / 38 hwy,1.8L Inline-4 Gas,FWD,Gas,Automatic,0,1,2020,Toyota,Corolla,"$20,990 ",74148,,,
Sedan,Attitude Black Metallic,Almond,21 cty / 31 hwy,3.5L V-6 Gas,FWD,Gas,Automatic,2,3,2013,Toyota,Avalon,"$17,590 ",101278,,,
Pickup Truck,Magnetic Gray Metallic,Cement,18 cty / 22 hwy,3.5L V-6 Gas,4WD,Gas,Automatic,0,1,2021,Toyota,Tacoma,"$38,987 ",46975,Crew Cab,Short Bed,
SUV,Magnetic Gray Metallic,Black Graphite,17 cty / 20 hwy,4.0L V-6 Gas,4WD,Gas,Automatic,1,1,2018,Toyota,4Runner,"$36,764 ",63891,,,
SUV,Shoreline Blue Pearl,Unknown,21 cty / 27 hwy,3.5L V-6 Gas,FWD,Gas,Automatic,0,2,2019,Toyota,Highlander,"$28,863 ",73883,,,
SUV,Magnetic Gray Metallic,Black,28 cty / 35 hwy,2.5L Inline-4 Gas,FWD,Gas,Automatic,0,1,2020,Toyota,RAV4,"$31,831 ",15384,,,
Pickup Truck,Magnetic Gray Metallic,Unknown,18 cty / 22 hwy,3.5L V-6 Gas,4WD,Gas,Automatic,0,1,2019,Toyota,Tacoma,"$33,651 ",86889,Extended Cab,Standard Bed,
Minivan,Green,Gray,19 cty / 26 hwy,3.3L V-6 Gas,FWD,Gas,Automatic,0,1,2006,Toyota,Sienna,"$11,850 ",63335,,,
SUV,Midnight Black Metallic,Black/Graphite,16 cty / 19 hwy,4.0L V-6 Gas,4WD,Gas,Automatic,0,2,2021,Toyota,4Runner,"$44,998 ",32557,,,
Pickup Truck,Super White,Cement,19 cty / 24 hwy,3.5L V-6 Gas,RWD,Gas,Automatic,0,1,2020,Toyota,Tacoma,"$34,991 ",38789,Crew Cab,Short Bed,
SUV,Barcelona Red Metallic,Black/Graphite,16 cty / 19 hwy,4.0L V-6 Gas,4WD,Gas,Automatic,0,1,2021,Toyota,4Runner,"$49,086 ",13470,,,
Sedan,Predawn Gray Mica,Black,28 cty / 39 hwy,2.5L Inline-4 Gas,FWD,Gas,Automatic,0,1,2023,Toyota,Camry,"$30,771 ",4748,,,
SUV,Midnight Black Metallic,Black,28 cty / 35 hwy,2.5L Inline-4 Gas,FWD,Gas,Automatic,0,1,2021,Toyota,RAV4,"$32,797 ",1918,,,
Sedan,Midnight Black Metallic,Black,28 cty / 39 hwy,2.5L Inline-4 Gas,FWD,Gas,Automatic,2,1,2020,Toyota,Camry,"$22,583 ",48357,,,
Sedan,Predawn Gray Mica,Black,28 cty / 39 hwy,2.5L Inline-4 Gas,FWD,Gas,Automatic,0,1,2022,Toyota,Camry,"$28,986 ",2429,,,
Hatchback,Black,Black,28 cty / 36 hwy,1.8L Inline-4 Gas,FWD,Gas,Automatic,0,2,2017,Toyota,Corolla iM,"$17,995 ",58143,,,
SUV,Super White,Black,23 cty / 30 hwy,2.5L Inline-4 Gas,FWD,Gas,Automatic,0,1,2018,Toyota,RAV4,"$21,699 ",65432,,,
SUV,Lunar Rock,Light Gray,26 cty / 35 hwy,2.5L Inline-4 Gas,FWD,Gas,Automatic,0,2,2019,Toyota,RAV4,"$27,900 ",42873,,,
SUV,Midnight Black Metallic,Nutmeg,27 cty / 35 hwy,2.5L Inline-4 Gas,FWD,Gas,Automatic,0,1,2020,Toyota,RAV4,"$27,999 ",20259,,,
Sedan,Classic Silver Metallic,Ash,28 cty / 36 hwy,1.8L Inline-4 Gas,FWD,Gas,Automatic,0,1,2019,Toyota,Corolla,"$19,088 ",26237,,,
